OID_,TARGET_FID,StationCode,SampleDate,CollectionDepth,FIRST_TargetLatitude,FIRST_TargetLongitude,FIRST_StationName,FIRST_CollectionMethodName,HUC10,HUC12,RASTERVALU
142,2178,544UPRRID,9/15/2015 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Sediment_Grab,1804000305.000000000000000,180400030502.000000000000000,4
143,2241,544UPRRID,12/8/2015 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
144,2266,544UPRRID,1/6/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
145,2295,544UPRRID,2/18/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
146,2309,544UPRRID,3/7/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
147,2347,544UPRRID,4/19/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
148,2348,544UPRRID,4/19/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Sediment_Grab,1804000305.000000000000000,180400030502.000000000000000,4
149,2365,544UPRRID,5/17/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
150,2392,544UPRRID,6/21/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
151,2418,544UPRRID,7/19/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
152,2446,544UPRRID,8/16/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
153,2493,544UPRRID,9/20/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
154,2494,544UPRRID,9/20/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Sediment_Grab,1804000305.000000000000000,180400030502.000000000000000,4
155,2513,544UPRRID,11/9/2016 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
156,2531,10-300,12/15/2016 0:00:00,0.000000000000000,37.747287999999998,-121.343986500000000,209-6T,Field Method,1804000306.000000000000000,180400030601.000000000000000,9
157,2569,10-300,1/18/2017 0:00:00,0.000000000000000,37.747287999999998,-121.343986500000000,209-6T,Field Method,1804000306.000000000000000,180400030601.000000000000000,9
158,2593,544UPRRID,2/28/2017 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
159,2615,544UPRRID,3/21/2017 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
160,2616,544UPRRID,3/21/2017 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Sediment_Grab,1804000305.000000000000000,180400030502.000000000000000,4
161,2632,544UPRRID,4/18/2017 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
162,2712,544UPRRID,8/22/2017 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
163,2741,544UPRRID,11/16/2017 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
164,2807,544UPRRID,3/14/2018 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
165,2823,544UPRRID,4/10/2018 0:00:00,0.000000000000000,37.818931999999997,-121.358299299999999,Upper Roberts Island Drain,Field Method,1804000305.000000000000000,180400030502.000000000000000,4
166,7,544WSAWAV,1/13/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
167,58,544WSAWAV,2/9/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
168,136,544WSAWAV,3/16/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
169,137,544WSAWAV,3/16/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Sediment_Grab,1804000302.000000000000000,180400030203.000000000000000,4
170,160,544WSAWAV,4/13/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
171,221,544WSAWAV,5/11/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
172,270,544WSAWAV,6/8/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
173,312,544WSAWAV,7/13/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
174,336,544WSAWAV,8/10/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
175,363,544WSAWAV,9/7/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
176,364,544WSAWAV,9/7/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Sediment_Grab,1804000302.000000000000000,180400030203.000000000000000,4
177,387,544WSAWAV,10/12/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
178,412,544WSAWAV,11/9/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
179,425,544WSAWAV,12/7/2010 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
180,429,544WSAWAV,1/11/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
181,446,544WSAWAV,2/8/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
182,471,544WSAWAV,3/8/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
183,530,544WSAWAV,4/12/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
184,667,544WSAWAV,5/24/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
185,746,544WSAWAV,6/28/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
186,767,544SJC001,7/25/2011 0:00:00,0.000000000000000,37.708888999999999,-121.298614499999999,New Jerusalem Tile Drain,Field Method,1804000302.000000000000000,180400030203.000000000000000,9
187,768,544SJC502,7/25/2011 0:00:00,0.000000000000000,37.786667000000001,-121.305557300000004,SJR @ Mossdale Bridge,Field Method,1804000302.000000000000000,180400030204.000000000000000,10
188,773,544WSAWAV,7/26/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
189,814,544WSAWAV,8/23/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
190,843,544WSAWAV,9/20/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
191,863,544WSAWAV,10/6/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
192,902,544WSAWAV,11/15/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
193,914,544WSAWAV,12/13/2011 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
194,921,544WSAWAV,1/17/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
195,940,544WSAWAV,2/14/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
196,971,544WSAWAV,3/15/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
197,972,544WSAWAV,3/15/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Sediment_Grab,1804000302.000000000000000,180400030203.000000000000000,4
198,1034,544WSAWAV,4/12/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
199,1143,11303500,5/16/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
200,1144,11303500,5/16/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
201,1147,544WSAWAV,5/16/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
202,1193,11303500,5/30/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
203,1194,11303500,5/30/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
204,1197,11303500,6/6/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
205,1198,11303500,6/6/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
206,1217,544WSAWAV,6/19/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
207,1224,11303500,6/21/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
208,1225,11303500,6/21/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
209,1226,11303500,7/2/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
210,1227,11303500,7/2/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
211,1242,544WSAWAV,7/17/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
212,1248,11303500,7/25/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
213,1249,11303500,7/25/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
214,1255,11303500,8/8/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
215,1256,11303500,8/8/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
216,1265,544WSAWAV,8/21/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
217,1272,11303500,8/23/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
218,1273,11303500,8/23/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
219,1279,11303500,9/6/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
220,1280,11303500,9/6/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
221,1293,544WSAWAV,9/18/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
222,1294,544WSAWAV,9/18/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Sediment_Grab,1804000302.000000000000000,180400030203.000000000000000,4
223,1303,11303500,9/20/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
224,1304,11303500,9/20/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
225,1311,544WSAWAV,10/16/2012 0:00:00,0.000000000000000,37.770457999999998,-121.292266799999993,Walthall Slough @ Woodward Ave,Field Method,1804000302.000000000000000,180400030203.000000000000000,4
226,1313,11303500,10/17/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Water_Grab,1804000302.000000000000000,180400030202.000000000000000,8
227,1314,11303500,10/17/2012 0:00:00,0.000000000000000,37.676108999999997,-121.266387899999998,"San Joaquin River near Vernalis, CA",Field Method,1804000302.000000000000000,180400030202.000000000000000,8
